family,design,model,context_tokens,batch_size,device_count,topology_kind,parallelism,link,intra_link,intra_domain_size,tensor_group,pipeline_stages,link_latency_s,link_share_of_step,node,weight_store,kv_store,weight_amortization,silicon_area_mm2,silicon_area_mm2_per_device,feasible,per_user_tokens_s,aggregate_tokens_s,delivered_tokens_s,per_user_tokens_s_throughput_view,latency_correction_x,token_slots,microbatch_per_slot,pipeline_fill_users,pipeline_fill_limited_by,step_time_s,binding_constraint,power_w,thermal_scale,stored_weight_bytes,engaged_weight_bytes,engaged_weight_fraction,expert_coverage,resident_kv_bytes,max_resident_users,weight_to_kv_read_ratio,execution_format,hop_events_per_token,rom_sweep_ceiling_tokens_s
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x12,DeepSeek-V4-Flash-0731,200000,64,12,wafer,hybrid,inter_wafer,on_wafer,57,57,12,0.00019064439621976412,0.15613512629348186,N6,rom,hbm,batched,554700.0,46225.0,True,818.9861825967236,52415.11568619031,52415.11568619031,2763.972211817849,3.3748703831049305,12.0,5.333333333333333,64.0,batch,0.0012210218209412812,weight_read,697.061844463385,1.0,166878536440,25254312891.06843,0.15133349938114085,0.11881540139535514,88425365504.0,5377.0,14.916013366659312,w4a8,97.0,1088.571428571429
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x12,DeepSeek-V4-Flash-0731,200000,256,12,wafer,hybrid,inter_wafer,on_wafer,57,57,12,0.00020025758487905645,0.16272703386201726,N6,rom,hbm,batched,554700.0,46225.0,True,812.5886166074289,208022.6858515018,208022.6858515018,1168.4187894884724,1.4378970682196366,12.0,21.333333333333332,256.0,batch,0.0012306350096005735,weight_read,2596.7377145110213,1.0,166878536440,66204826845.26705,0.3967246373176968,0.3970690308538236,353701462016.0,5377.0,9.775677588427056,w4a8,97.0,1088.571428571429
rom,DSV4-Flash/ROM-N6-native-HBMKV-array-pipeline-x18-romfill,DeepSeek-V4-Flash-0731,200000,1,18,array,pipeline,infiniband_hdr,nvlink3,8,1,18,3.2564959999999995e-05,0.017307792560447118,N6,rom,hbm,batched,14670.0,815.0,True,531.4851472394598,9566.732650310278,531.4851472394598,6924.294008771337,13.028198520196101,18.0,1.0,18.0,pipeline_slots,0.0018815201237400742,compute,158.23437855966787,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,1381646336.0,938.0,35.33578981357011,w4a8,17.0,725.714285714286
rom,DSV4-Flash/ROM-N6-native-HBMKV-array-pipeline-x18-romfill,DeepSeek-V4-Flash-0731,200000,2,18,array,pipeline,infiniband_hdr,nvlink3,8,1,18,3.2564959999999995e-05,0.017307792560447118,N6,rom,hbm,batched,14670.0,815.0,True,531.4851472394598,9566.732650310278,1062.9702944789196,4037.6888997378,7.596992918258589,18.0,1.0,18.0,pipeline_slots,0.0018815201237400742,compute,158.23437855966787,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,2763292672.0,938.0,35.33578981357011,w4a8,17.0,725.714285714286
rom,DSV4-Flash/ROM-N6-native-HBMKV-array-pipeline-x18-romfill,DeepSeek-V4-Flash-0731,200000,4,18,array,pipeline,infiniband_hdr,nvlink3,8,1,18,3.2564959999999995e-05,0.017307792560447118,N6,rom,hbm,batched,14670.0,815.0,True,531.4851472394598,9566.732650310278,2125.9405889578393,2201.8614491690832,4.142846626299113,18.0,1.0,18.0,pipeline_slots,0.0018815201237400742,compute,158.23437855966787,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,5526585344.0,938.0,35.33578981357011,w4a8,17.0,725.714285714286
rom,DSV4-Flash/ROM-N6-native-HBMKV-array-pipeline-x18-romfill,DeepSeek-V4-Flash-0731,200000,8,18,array,pipeline,infiniband_hdr,nvlink3,8,1,18,3.2564959999999995e-05,0.017307792560447118,N6,rom,hbm,batched,14670.0,815.0,True,531.4851472394598,9566.732650310278,4251.881177915679,1153.2021092458313,2.169772975285531,18.0,1.0,18.0,pipeline_slots,0.0018815201237400742,compute,158.23437855966787,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,11053170688.0,938.0,35.33578981357011,w4a8,17.0,725.714285714286
rom,DSV4-Flash/ROM-N6-native-HBMKV-array-pipeline-x18-romfill,DeepSeek-V4-Flash-0731,200000,16,18,array,pipeline,infiniband_hdr,nvlink3,8,1,18,3.2564959999999995e-05,0.017307792560447118,N6,rom,hbm,batched,14670.0,815.0,True,531.4851472394598,9566.732650310278,8503.762355831357,590.622209642164,1.1112675729695605,18.0,1.0,18.0,pipeline_slots,0.0018815201237400742,compute,158.23437855966787,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,22106341376.0,938.0,35.33578981357011,w4a8,17.0,725.714285714286
rom,DSV4-Flash/ROM-N6-native-HBMKV-array-pipeline-x18-romfill,DeepSeek-V4-Flash-0731,200000,32,18,array,pipeline,infiniband_hdr,nvlink3,8,1,18,3.3393262222222225e-05,0.010079760805774739,N6,rom,hbm,batched,14670.0,815.0,True,301.85013787203326,9659.204411905064,9659.204411905064,298.945823927155,0.9903782918061494,18.0,1.7777777777777777,32.0,batch,0.0033129022469552136,compute,143.19776736396716,1.0,166878536440,13844364734.952978,0.08296072718692989,0.04128622825913935,44212682752.0,938.0,24.530787711016863,w4a8,17.0,725.714285714286
rom,DSV4-Flash/ROM-N6-native-HBMKV-array-pipeline-x18-romfill,DeepSeek-V4-Flash-0731,200000,64,18,array,pipeline,infiniband_hdr,nvlink3,8,1,18,3.528652444444444e-05,0.005358920601888368,N6,rom,hbm,batched,14670.0,815.0,True,151.86875687702033,9719.600440129301,9719.600440129301,150.39847180550564,0.9903187126717229,18.0,3.5555555555555554,64.0,batch,0.006584632814304103,compute,133.13242763304777,1.0,166878536440,19669589594.6192,0.11786770194794502,0.08086790387441295,88425365504.0,938.0,17.426242949603594,w4a8,17.0,725.714285714286
rom,DSV4-Flash/ROM-N6-native-HBMKV-array-pipeline-x18-romfill,DeepSeek-V4-Flash-0731,200000,256,18,array,pipeline,infiniband_hdr,nvlink3,8,1,18,4.664609777777778e-05,0.001779365589140548,N6,rom,hbm,batched,14670.0,815.0,True,38.14607596154031,9765.39544615432,9765.39544615432,37.77504975010286,0.9902735418497166,18.0,14.222222222222221,256.0,batch,0.02621501621839744,compute,123.88101501843401,1.0,166878536440,49903937411.5494,0.2990434748299222,0.2863065223928502,353701462016.0,938.0,11.053079339710388,w4a8,17.0,725.714285714286
rom,DSV4-Flash/ROM-N6-native-HBMKV-array-pipeline-x19-romfill,DeepSeek-V4-Flash-0731,200000,1,19,array,pipeline,infiniband_hdr,nvlink3,8,1,19,3.4092266666666665e-05,0.020538977759981526,N6,rom,hbm,batched,15485.0,815.0,True,602.4526899545604,11446.601109136647,602.4526899545604,7762.603539038382,12.885001044022017,19.0,1.0,19.0,pipeline_slots,0.0016598813760387134,weight_read,189.3275248018871,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,1381646336.0,990.0,35.33578981357011,w4a8,18.0,687.5187969924814
rom,DSV4-Flash/ROM-N6-native-HBMKV-array-pipeline-x19-romfill,DeepSeek-V4-Flash-0731,200000,2,19,array,pipeline,infiniband_hdr,nvlink3,8,1,19,3.4092266666666665e-05,0.020538977759981526,N6,rom,hbm,batched,15485.0,815.0,True,602.4526899545604,11446.601109136647,1204.9053799091207,6172.400450324131,10.245452552945993,19.0,1.0,19.0,pipeline_slots,0.0016598813760387134,weight_read,189.3275248018871,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,2763292672.0,990.0,35.33578981357011,w4a8,18.0,687.5187969924814
rom,DSV4-Flash/ROM-N6-native-HBMKV-array-pipeline-x19-romfill,DeepSeek-V4-Flash-0731,200000,4,19,array,pipeline,infiniband_hdr,nvlink3,8,1,19,3.4092266666666665e-05,0.020538977759981526,N6,rom,hbm,batched,15485.0,815.0,True,602.4526899545604,11446.601109136647,2409.8107598182414,3554.2745356635996,5.899674107076655,19.0,1.0,19.0,pipeline_slots,0.0016598813760387134,weight_read,189.3275248018871,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,5526585344.0,990.0,35.33578981357011,w4a8,18.0,687.5187969924814
rom,DSV4-Flash/ROM-N6-native-HBMKV-array-pipeline-x19-romfill,DeepSeek-V4-Flash-0731,200000,8,19,array,pipeline,infiniband_hdr,nvlink3,8,1,19,3.4092266666666665e-05,0.020538977759981526,N6,rom,hbm,batched,15485.0,815.0,True,602.4526899545604,11446.601109136647,4819.621519636483,1922.9620823528053,3.191888947326044,19.0,1.0,19.0,pipeline_slots,0.0016598813760387134,weight_read,189.3275248018871,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,11053170688.0,990.0,35.33578981357011,w4a8,18.0,687.5187969924814
rom,DSV4-Flash/ROM-N6-native-HBMKV-array-pipeline-x19-romfill,DeepSeek-V4-Flash-0731,200000,16,19,array,pipeline,infiniband_hdr,nvlink3,8,1,19,3.4092266666666665e-05,0.020538977759981526,N6,rom,hbm,batched,15485.0,815.0,True,602.4526899545604,11446.601109136647,9639.243039272966,1002.6163977067644,1.664224285864482,19.0,1.0,19.0,pipeline_slots,0.0016598813760387134,weight_read,189.3275248018871,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,22106341376.0,990.0,35.33578981357011,w4a8,18.0,687.5187969924814
rom,DSV4-Flash/ROM-N6-native-HBMKV-array-pipeline-x19-romfill,DeepSeek-V4-Flash-0731,200000,32,19,array,pipeline,infiniband_hdr,nvlink3,8,1,19,3.4839607017543865e-05,0.018155119867865006,N6,rom,hbm,batched,15485.0,815.0,True,521.1057592791675,16675.38429693336,16675.38429693336,512.2664296025042,0.9830373594625197,19.0,1.6842105263157894,32.0,batch,0.001918996254010462,compute,249.2681463995702,1.0,166878536440,13530917530.571232,0.08108243168489303,0.03915639364069278,44212682752.0,990.0,25.307357762182125,w4a8,18.0,687.5187969924814
rom,DSV4-Flash/ROM-N6-native-HBMKV-array-pipeline-x19-romfill,DeepSeek-V4-Flash-0731,200000,64,19,array,pipeline,infiniband_hdr,nvlink3,8,1,19,3.667921403508772e-05,0.009664325018448976,N6,rom,hbm,batched,15485.0,815.0,True,263.48233659543473,16862.869542107823,16862.869542107823,258.963592207327,0.9828499153055331,19.0,3.3684210526315788,64.0,batch,0.003795320828414601,compute,232.061274201818,1.0,166878536440,19067909700.803345,0.11426220595875777,0.07677956411844067,88425365504.0,990.0,17.831695872986423,w4a8,18.0,687.5187969924814
rom,DSV4-Flash/ROM-N6-native-HBMKV-array-pipeline-x19-romfill,DeepSeek-V4-Flash-0731,200000,256,19,array,pipeline,infiniband_hdr,nvlink3,8,1,19,4.7716856140350876e-05,0.003169866853439829,N6,rom,hbm,batched,15485.0,815.0,True,66.43075654683146,17006.273675988854,17006.273675988854,65.2819422931101,0.9827065908407729,19.0,13.473684210526315,256.0,batch,0.015053268274839432,compute,216.2070367684322,1.0,166878536440,48022646971.3098,0.2877700631595364,0.27352338873919996,353701462016.0,990.0,11.227308725037009,w4a8,18.0,687.5187969924814
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-pipeline-x1-romfill,DeepSeek-V4-Flash-0731,200000,1,1,wafer,pipeline,inter_wafer,on_wafer,57,1,43,4.200012862205607e-06,0.0018679277897105352,N6,rom,hbm,batched,46225.0,46225.0,True,444.7433498405065,25350.37094090887,444.7433498405065,18841.090557703705,42.36396241666229,57.0,1.0,57.0,pipeline_slots,0.0022484878084374263,weight_read,419.2967796546169,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,1381646336.0,448.0,35.33578981357011,w4a8,42.0,447.5041564651092
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-pipeline-x1-romfill,DeepSeek-V4-Flash-0731,200000,2,1,wafer,pipeline,inter_wafer,on_wafer,57,1,43,4.200012862205607e-06,0.0018679277897105352,N6,rom,hbm,batched,46225.0,46225.0,True,444.7433498405065,25350.37094090887,889.486699681013,17706.768008785337,39.81345199458367,57.0,1.0,57.0,pipeline_slots,0.0022484878084374263,weight_read,419.2967796546169,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,2763292672.0,448.0,35.33578981357011,w4a8,42.0,447.5041564651092
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-pipeline-x1-romfill,DeepSeek-V4-Flash-0731,200000,4,1,wafer,pipeline,inter_wafer,on_wafer,57,1,43,4.200012862205607e-06,0.0018679277897105352,N6,rom,hbm,batched,46225.0,46225.0,True,444.7433498405065,25350.37094090887,1778.973399362026,10092.907111535535,22.693778591979047,57.0,1.0,57.0,pipeline_slots,0.0022484878084374263,weight_read,419.2967796546169,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,5526585344.0,448.0,35.33578981357011,w4a8,42.0,447.5041564651092
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-pipeline-x1-romfill,DeepSeek-V4-Flash-0731,200000,8,1,wafer,pipeline,inter_wafer,on_wafer,57,1,43,4.200012862205607e-06,0.0018679277897105352,N6,rom,hbm,batched,46225.0,46225.0,True,444.7433498405065,25350.37094090887,3557.946798724052,5426.310406677509,12.20099279421151,57.0,1.0,57.0,pipeline_slots,0.0022484878084374263,weight_read,419.2967796546169,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,11053170688.0,448.0,35.33578981357011,w4a8,42.0,447.5041564651092
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-pipeline-x1-romfill,DeepSeek-V4-Flash-0731,200000,16,1,wafer,pipeline,inter_wafer,on_wafer,57,1,43,4.200012862205607e-06,0.0018679277897105352,N6,rom,hbm,batched,46225.0,46225.0,True,444.7433498405065,25350.37094090887,7115.893597448104,2819.2609645482344,6.339073907590244,57.0,1.0,57.0,pipeline_slots,0.0022484878084374263,weight_read,419.2967796546169,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,22106341376.0,448.0,35.33578981357011,w4a8,42.0,447.5041564651092
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-pipeline-x1-romfill,DeepSeek-V4-Flash-0731,200000,32,1,wafer,pipeline,inter_wafer,on_wafer,57,1,43,4.200012862205607e-06,0.0018679277897105352,N6,rom,hbm,batched,46225.0,46225.0,True,444.7433498405065,25350.37094090887,14231.787194896207,1437.7440465658951,3.2327499603569065,57.0,1.0,57.0,pipeline_slots,0.0022484878084374263,weight_read,419.2967796546169,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,44212682752.0,448.0,35.33578981357011,w4a8,42.0,447.5041564651092
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-pipeline-x1-romfill,DeepSeek-V4-Flash-0731,200000,64,1,wafer,pipeline,inter_wafer,on_wafer,57,1,43,4.200014441774717e-06,0.0018679284909011676,N6,rom,hbm,batched,46225.0,46225.0,True,444.74334952807305,28463.574369796675,28463.574369796675,726.1127927393615,1.6326557631718512,57.0,1.1228070175438596,64.0,batch,0.0022484878100169953,weight_read,458.6261096814554,1.0,166878536440,11635556901.238943,0.06972470606141987,0.026277654808885685,88425365504.0,448.0,32.64359574248138,w4a8,42.0,447.5041564651092
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-pipeline-x1-romfill,DeepSeek-V4-Flash-0731,200000,256,1,wafer,pipeline,inter_wafer,on_wafer,57,1,43,4.200057767098868e-06,0.0007682328334772318,N6,rom,hbm,batched,46225.0,46225.0,True,182.91006364130988,46824.97629217533,46824.97629217533,182.90995541233895,0.9999994082940612,57.0,4.491228070175438,256.0,batch,0.005467167744039601,kv_read,629.8686784140898,1.0,166878536440,22638257559.66752,0.13565709552951974,0.10103963204504528,353701462016.0,448.0,15.877927768400843,w4a8,42.0,447.5041564651092
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-pipeline-x2-romfill,DeepSeek-V4-Flash-0731,200000,1,2,wafer,pipeline,inter_wafer,on_wafer,57,1,43,4.200012862205607e-06,0.0016821728008348759,N6,rom,hbm,batched,92450.0,46225.0,True,400.5161069796093,45658.83619567546,400.5161069796093,28049.25039092368,70.03276498029004,114.0,1.0,114.0,pipeline_slots,0.002496778487989526,weight_read,755.2001122291271,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,1381646336.0,896.0,35.33578981357011,w4a8,42.0,447.5041564651092
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-pipeline-x2-romfill,DeepSeek-V4-Flash-0731,200000,2,2,wafer,pipeline,inter_wafer,on_wafer,57,1,43,4.200012862205607e-06,0.0016821728008348759,N6,rom,hbm,batched,92450.0,46225.0,True,400.5161069796093,45658.83619567546,801.0322139592186,26637.88013667989,66.50888609090585,114.0,1.0,114.0,pipeline_slots,0.002496778487989526,weight_read,755.2001122291271,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,2763292672.0,896.0,35.33578981357011,w4a8,42.0,447.5041564651092
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-pipeline-x2-romfill,DeepSeek-V4-Flash-0731,200000,4,2,wafer,pipeline,inter_wafer,on_wafer,57,1,43,4.200012862205607e-06,0.0016821728008348759,N6,rom,hbm,batched,92450.0,46225.0,True,400.5161069796093,45658.83619567546,1602.064427918437,16337.367954758292,40.79078885980994,114.0,1.0,114.0,pipeline_slots,0.002496778487989526,weight_read,755.2001122291271,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,5526585344.0,896.0,35.33578981357011,w4a8,42.0,447.5041564651092
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-pipeline-x2-romfill,DeepSeek-V4-Flash-0731,200000,8,2,wafer,pipeline,inter_wafer,on_wafer,57,1,43,4.200012862205607e-06,0.0016821728008348759,N6,rom,hbm,batched,92450.0,46225.0,True,400.5161069796093,45658.83619567546,3204.128855836874,9212.594024547443,23.001806579070905,114.0,1.0,114.0,pipeline_slots,0.002496778487989526,weight_read,755.2001122291271,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,11053170688.0,896.0,35.33578981357011,w4a8,42.0,447.5041564651092
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-pipeline-x2-romfill,DeepSeek-V4-Flash-0731,200000,16,2,wafer,pipeline,inter_wafer,on_wafer,57,1,43,4.200012862205607e-06,0.0016821728008348759,N6,rom,hbm,batched,92450.0,46225.0,True,400.5161069796093,45658.83619567546,6408.257711673748,4920.716403912248,12.28593886278528,114.0,1.0,114.0,pipeline_slots,0.002496778487989526,weight_read,755.2001122291271,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,22106341376.0,896.0,35.33578981357011,w4a8,42.0,447.5041564651092
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-pipeline-x2-romfill,DeepSeek-V4-Flash-0731,200000,32,2,wafer,pipeline,inter_wafer,on_wafer,57,1,43,4.200012862205607e-06,0.0016821728008348759,N6,rom,hbm,batched,92450.0,46225.0,True,400.5161069796093,45658.83619567546,12816.515423347497,2547.2956201329807,6.360032906897965,114.0,1.0,114.0,pipeline_slots,0.002496778487989526,weight_read,755.2001122291271,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,44212682752.0,896.0,35.33578981357011,w4a8,42.0,447.5041564651092
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-pipeline-x2-romfill,DeepSeek-V4-Flash-0731,200000,64,2,wafer,pipeline,inter_wafer,on_wafer,57,1,43,4.200012862205607e-06,0.0016821728008348759,N6,rom,hbm,batched,92450.0,46225.0,True,400.5161069796093,45658.83619567546,25633.030846694994,1296.5548673813882,3.2372103013759626,114.0,1.0,114.0,pipeline_slots,0.002496778487989526,weight_read,755.2001122291271,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,88425365504.0,896.0,35.33578981357011,w4a8,42.0,447.5041564651092
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-pipeline-x2-romfill,DeepSeek-V4-Flash-0731,200000,256,2,wafer,pipeline,inter_wafer,on_wafer,57,1,43,4.200028883549434e-06,0.0013800084291833489,N6,rom,hbm,batched,92450.0,46225.0,True,328.57117592417774,84114.2210365895,84114.2210365895,328.5708235634782,0.9999989275970463,114.0,2.245614035087719,256.0,batch,0.0030434806010821948,kv_read,1207.9184355069483,1.0,166878536440,15401209561.387924,0.09228993668053483,0.05186479447551642,353701462016.0,896.0,21.604073751452923,w4a8,42.0,447.5041564651092
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-pipeline-x3-romfill,DeepSeek-V4-Flash-0731,200000,1,3,wafer,pipeline,inter_wafer,on_wafer,57,1,43,4.200012862205607e-06,0.0016821728008348759,N6,rom,hbm,batched,138675.0,46225.0,True,400.5161069796093,68488.2542935132,400.5161069796093,35221.666369361126,87.940698902165,171.0,1.0,171.0,pipeline_slots,0.002496778487989526,weight_read,1132.8001683436908,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,1381646336.0,1344.0,35.33578981357011,w4a8,42.0,447.5041564651092
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-pipeline-x3-romfill,DeepSeek-V4-Flash-0731,200000,2,3,wafer,pipeline,inter_wafer,on_wafer,57,1,43,4.200012862205607e-06,0.0016821728008348759,N6,rom,hbm,batched,138675.0,46225.0,True,400.5161069796093,68488.2542935132,801.0322139592186,33725.768269444256,84.20577270606816,171.0,1.0,171.0,pipeline_slots,0.002496778487989526,weight_read,1132.8001683436908,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,2763292672.0,1344.0,35.33578981357011,w4a8,42.0,447.5041564651092
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-pipeline-x3-romfill,DeepSeek-V4-Flash-0731,200000,4,3,wafer,pipeline,inter_wafer,on_wafer,57,1,43,4.200012862205607e-06,0.0016821728008348759,N6,rom,hbm,batched,138675.0,46225.0,True,400.5161069796093,68488.2542935132,1602.064427918437,22011.81033927494,54.9586145368071,171.0,1.0,171.0,pipeline_slots,0.002496778487989526,weight_read,1132.8001683436908,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,5526585344.0,1344.0,35.33578981357011,w4a8,42.0,447.5041564651092
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-pipeline-x3-romfill,DeepSeek-V4-Flash-0731,200000,8,3,wafer,pipeline,inter_wafer,on_wafer,57,1,43,4.200012862205607e-06,0.0016821728008348759,N6,rom,hbm,batched,138675.0,46225.0,True,400.5161069796093,68488.2542935132,3204.128855836874,12988.930215025213,32.430481542872116,171.0,1.0,171.0,pipeline_slots,0.002496778487989526,weight_read,1132.8001683436908,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,11053170688.0,1344.0,35.33578981357011,w4a8,42.0,447.5041564651092
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-pipeline-x3-romfill,DeepSeek-V4-Flash-0731,200000,16,3,wafer,pipeline,inter_wafer,on_wafer,57,1,43,4.200012862205607e-06,0.0016821728008348759,N6,rom,hbm,batched,138675.0,46225.0,True,400.5161069796093,68488.2542935132,6408.257711673748,7137.473995751318,17.820691531176536,171.0,1.0,171.0,pipeline_slots,0.002496778487989526,weight_read,1132.8001683436908,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,22106341376.0,1344.0,35.33578981357011,w4a8,42.0,447.5041564651092
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-pipeline-x3-romfill,DeepSeek-V4-Flash-0731,200000,32,3,wafer,pipeline,inter_wafer,on_wafer,57,1,43,4.200012862205607e-06,0.0016821728008348759,N6,rom,hbm,batched,138675.0,46225.0,True,400.5161069796093,68488.2542935132,12816.515423347497,3754.6064480917066,9.374420610462135,171.0,1.0,171.0,pipeline_slots,0.002496778487989526,weight_read,1132.8001683436908,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,44212682752.0,1344.0,35.33578981357011,w4a8,42.0,447.5041564651092
