model,context_tokens,batch_size,factor,endpoint,value,rom_per_user_tokens_s,speed_ratio_vs_fastest_gpu,partial_tco_ratio_vs_cheapest_gpu,binding_constraint,baseline_speed_ratio
Kimi-K3,1000000,64,ROM HBM capacity (bytes/wafer),pessimistic,192000000000.0,0.0,nan,nan,capacity_C7_C8_C9,nan
Kimi-K3,1000000,64,ROM HBM capacity (bytes/wafer),optimistic,768000000000.0,0.0,nan,nan,capacity_C7_C8_C9,nan
Kimi-K3,1000000,64,ROM shared-KV reread amplification,pessimistic,2.0,0.0,nan,nan,capacity_C7_C8_C9,nan
Kimi-K3,1000000,64,ROM shared-KV reread amplification,optimistic,1.0,0.0,nan,nan,capacity_C7_C8_C9,nan
Kimi-K3,1000000,64,collective injection bandwidth (B/s),pessimistic,128000000000.0,0.0,nan,nan,capacity_C7_C8_C9,nan
Kimi-K3,1000000,64,collective injection bandwidth (B/s),optimistic,1024000000000.0,0.0,nan,nan,capacity_C7_C8_C9,nan
Kimi-K3,1000000,64,collective floor (s/layer),pessimistic,1e-06,0.0,nan,nan,capacity_C7_C8_C9,nan
Kimi-K3,1000000,64,collective floor (s/layer),optimistic,5e-08,0.0,nan,nan,capacity_C7_C8_C9,nan
Kimi-K3,1000000,64,pipeline efficiency,pessimistic,0.65,0.0,nan,nan,capacity_C7_C8_C9,nan
Kimi-K3,1000000,64,pipeline efficiency,optimistic,0.98,0.0,nan,nan,capacity_C7_C8_C9,nan
Kimi-K3,1000000,64,defect-repair efficiency,pessimistic,0.75,0.0,nan,nan,capacity_C7_C8_C9,nan
Kimi-K3,1000000,64,defect-repair efficiency,optimistic,0.98,0.0,nan,nan,capacity_C7_C8_C9,nan
Kimi-K3,1000000,64,load-balance efficiency,pessimistic,0.6,0.0,nan,nan,capacity_C7_C8_C9,nan
Kimi-K3,1000000,64,load-balance efficiency,optimistic,0.96,0.0,nan,nan,capacity_C7_C8_C9,nan
Kimi-K3,1000000,64,weight encoding: released vs uniform MXFP4,endpoint_a,1560860324864,0.0,nan,nan,capacity_C7_C8_C9,nan
Kimi-K3,1000000,64,weight encoding: released vs uniform MXFP4,endpoint_b,1490743528191.9998,0.0,nan,nan,capacity_C7_C8_C9,nan
Kimi-K3,1000000,64,MLA cache: FP8 to BF16,endpoint_a,1560860324864,0.0,nan,nan,capacity_C7_C8_C9,nan
Kimi-K3,1000000,64,MLA cache: FP8 to BF16,endpoint_b,1560860324864,0.0,nan,nan,capacity_C7_C8_C9,nan
Kimi-K3,1000000,64,KDA recurrent-state traffic,endpoint_a,1560860324864,0.0,nan,nan,capacity_C7_C8_C9,nan
Kimi-K3,1000000,64,KDA recurrent-state traffic,endpoint_b,1560860324864,0.0,nan,nan,capacity_C7_C8_C9,nan
Kimi-K3,1000000,64,GPU shared-KV reread amplification,ideal,1.0,0.0,nan,nan,capacity_C7_C8_C9,nan
Kimi-K3,1000000,64,GPU shared-KV reread amplification,reread_stress,4.0,0.0,nan,nan,capacity_C7_C8_C9,nan
